,Agency,Gage,Timestamp,Discharge [cfs],Stage [ft],Discharge [m^3/s]
420,USGS,5355200,11/24/1992,1530.0,0.983450419,43.324704
421,USGS,5355200,11/25/1992,1370.0,0.880605931,38.794016
422,USGS,5355200,11/26/1992,1300.0,0.835611468,36.81184
423,USGS,5355200,11/27/1992,1220.0,0.784189223,34.546496
424,USGS,5355200,11/28/1992,1210.0,0.777761443,34.263328
425,USGS,5355200,11/29/1992,1180.0,0.758478101,33.413824
426,USGS,5355200,11/30/1992,1140.0,0.732766979,32.281152
427,USGS,5355200,12/1/1992,1140.0,0.732766979,32.281152
428,USGS,5355200,12/2/1992,1150.0,0.73919476,32.56432
429,USGS,5355200,12/3/1992,1120.0,0.719911418,31.714816
430,USGS,5355200,12/4/1992,1060.0,0.681344735,30.015808
431,USGS,5355200,12/5/1992,925.0,0.594569698,26.19304
432,USGS,5355200,12/6/1992,970.0,0.62349471,27.467296
433,USGS,5355200,12/7/1992,903.0,0.580428581,25.5700704
434,USGS,5355200,12/8/1992,902.0,0.579785803,25.5417536
435,USGS,5355200,12/9/1992,940.0,0.604211369,26.617791999999998
436,USGS,5355200,12/10/1992,1000.0,0.642778052,28.3168
437,USGS,5355200,12/11/1992,1010.0,0.649205832,28.599968
438,USGS,5355200,12/12/1992,999.0,0.642135274,28.288483199999998
439,USGS,5355200,12/13/1992,958.0,0.615781374,27.1274944
440,USGS,5355200,12/14/1992,955.0,0.61385304,27.042544
441,USGS,5355200,12/15/1992,959.0,0.616424152,27.1558112
442,USGS,5355200,12/16/1992,1010.0,0.649205832,28.599968
443,USGS,5355200,12/17/1992,1050.0,0.674916955,29.73264
444,USGS,5355200,12/18/1992,1020.0,0.655633613,28.883136
445,USGS,5355200,12/19/1992,995.0,0.639564162,28.175216
446,USGS,5355200,12/20/1992,946.0,0.608068037,26.7876928
447,USGS,5355200,12/21/1992,839.0,0.539290786,23.7577952
448,USGS,5355200,12/22/1992,887.0,0.570144132,25.1170016
449,USGS,5355200,12/23/1992,903.0,0.580428581,25.5700704
450,USGS,5355200,12/24/1992,636.0,0.408806841,18.0094848
451,USGS,5355200,12/25/1992,630.0,0.404950173,17.839584
452,USGS,5355200,12/26/1992,615.0,0.395308502,17.414832
453,USGS,5355200,12/27/1992,600.0,0.385666831,16.99008
454,USGS,5355200,12/28/1992,590.0,0.379239051,16.706912
455,USGS,5355200,12/29/1992,570.0,0.36638349,16.140576
456,USGS,5355200,12/30/1992,565.0,0.363169599,15.998992
457,USGS,5355200,12/31/1992,560.0,0.359955709,15.857408
458,USGS,5355200,1/1/1993,550.0,0.353527929,15.57424
459,USGS,5355200,1/2/1993,540.0,0.347100148,15.291072
460,USGS,5355200,1/3/1993,530.0,0.340672368,15.007904
461,USGS,5355200,1/4/1993,520.0,0.334244587,14.724736
462,USGS,5355200,1/5/1993,515.0,0.331030697,14.583152
463,USGS,5355200,1/6/1993,510.0,0.327816806,14.441568
464,USGS,5355200,1/7/1993,500.0,0.321389026,14.1584
465,USGS,5355200,1/8/1993,490.0,0.314961245,13.875232
466,USGS,5355200,1/9/1993,480.0,0.308533465,13.592064
467,USGS,5355200,1/10/1993,470.0,0.302105684,13.308895999999999
468,USGS,5355200,1/11/1993,465.0,0.298891794,13.167311999999999
469,USGS,5355200,1/12/1993,460.0,0.295677904,13.025727999999999
470,USGS,5355200,1/13/1993,455.0,0.292464014,12.884144
471,USGS,5355200,1/14/1993,450.0,0.289250123,12.74256
472,USGS,5355200,1/15/1993,440.0,0.282822343,12.459392
473,USGS,5355200,1/16/1993,435.0,0.279608453,12.317808
474,USGS,5355200,1/17/1993,430.0,0.276394562,12.176224
475,USGS,5355200,1/18/1993,425.0,0.273180672,12.03464
476,USGS,5355200,1/19/1993,422.0,0.271252338,11.9496896
477,USGS,5355200,1/20/1993,420.0,0.269966782,11.893056
478,USGS,5355200,1/21/1993,415.0,0.266752892,11.751472
479,USGS,5355200,1/22/1993,413.0,0.265467335,11.6948384
480,USGS,5355200,1/23/1993,411.0,0.264181779,11.6382048
481,USGS,5355200,1/24/1993,410.0,0.263539001,11.609888
482,USGS,5355200,1/25/1993,408.0,0.262253445,11.5532544
483,USGS,5355200,1/26/1993,405.0,0.260325111,11.468304
484,USGS,5355200,1/27/1993,402.0,0.258396777,11.3833536
485,USGS,5355200,1/28/1993,400.0,0.257111221,11.32672
486,USGS,5355200,1/29/1993,396.0,0.254540109,11.2134528
487,USGS,5355200,1/30/1993,395.0,0.253897331,11.185136
488,USGS,5355200,1/31/1993,392.0,0.251968996,11.1001856
489,USGS,5355200,2/1/1993,390.0,0.25068344,11.043552
490,USGS,5355200,2/2/1993,388.0,0.249397884,10.9869184
491,USGS,5355200,2/3/1993,385.0,0.24746955,10.901968
492,USGS,5355200,2/4/1993,382.0,0.245541216,10.8170176
493,USGS,5355200,2/5/1993,380.0,0.24425566,10.760384
494,USGS,5355200,2/6/1993,380.0,0.24425566,10.760384
495,USGS,5355200,2/7/1993,380.0,0.24425566,10.760384
496,USGS,5355200,2/8/1993,380.0,0.24425566,10.760384
497,USGS,5355200,2/9/1993,380.0,0.24425566,10.760384
498,USGS,5355200,2/10/1993,375.0,0.241041769,10.6188
499,USGS,5355200,2/11/1993,372.0,0.239113435,10.5338496
500,USGS,5355200,2/12/1993,370.0,0.237827879,10.477216
501,USGS,5355200,2/13/1993,365.0,0.234613989,10.335632
502,USGS,5355200,2/14/1993,362.0,0.232685655,10.2506816
503,USGS,5355200,2/15/1993,365.0,0.234613989,10.335632
504,USGS,5355200,2/16/1993,370.0,0.237827879,10.477216
505,USGS,5355200,2/17/1993,370.0,0.237827879,10.477216
506,USGS,5355200,2/18/1993,372.0,0.239113435,10.5338496
507,USGS,5355200,2/19/1993,372.0,0.239113435,10.5338496
508,USGS,5355200,2/20/1993,372.0,0.239113435,10.5338496
509,USGS,5355200,2/21/1993,372.0,0.239113435,10.5338496
510,USGS,5355200,2/22/1993,372.0,0.239113435,10.5338496
511,USGS,5355200,2/23/1993,372.0,0.239113435,10.5338496
512,USGS,5355200,2/24/1993,372.0,0.239113435,10.5338496
513,USGS,5355200,2/25/1993,372.0,0.239113435,10.5338496
514,USGS,5355200,2/26/1993,375.0,0.241041769,10.6188
515,USGS,5355200,2/27/1993,375.0,0.241041769,10.6188
516,USGS,5355200,2/28/1993,375.0,0.241041769,10.6188
517,USGS,5355200,3/1/1993,376.0,0.241684548,10.6471168
518,USGS,5355200,3/2/1993,376.0,0.241684548,10.6471168
519,USGS,5355200,3/3/1993,380.0,0.24425566,10.760384
520,USGS,5355200,3/4/1993,380.0,0.24425566,10.760384
521,USGS,5355200,3/5/1993,380.0,0.24425566,10.760384
522,USGS,5355200,3/6/1993,380.0,0.24425566,10.760384
523,USGS,5355200,3/7/1993,380.0,0.24425566,10.760384
524,USGS,5355200,3/8/1993,385.0,0.24746955,10.901968
525,USGS,5355200,3/9/1993,385.0,0.24746955,10.901968
526,USGS,5355200,3/10/1993,385.0,0.24746955,10.901968
527,USGS,5355200,3/11/1993,385.0,0.24746955,10.901968
528,USGS,5355200,3/12/1993,385.0,0.24746955,10.901968
529,USGS,5355200,3/13/1993,385.0,0.24746955,10.901968
530,USGS,5355200,3/14/1993,385.0,0.24746955,10.901968
531,USGS,5355200,3/15/1993,385.0,0.24746955,10.901968
532,USGS,5355200,3/16/1993,380.0,0.24425566,10.760384
533,USGS,5355200,3/17/1993,380.0,0.24425566,10.760384
534,USGS,5355200,3/18/1993,390.0,0.25068344,11.043552
535,USGS,5355200,3/19/1993,400.0,0.257111221,11.32672
536,USGS,5355200,3/20/1993,405.0,0.260325111,11.468304
537,USGS,5355200,3/21/1993,418.0,0.268681226,11.8364224
538,USGS,5355200,3/22/1993,425.0,0.273180672,12.03464
539,USGS,5355200,3/23/1993,433.0,0.278322896,12.2611744
540,USGS,5355200,3/24/1993,480.0,0.308533465,13.592064
541,USGS,5355200,3/25/1993,597.0,0.383738497,16.9051296
542,USGS,5355200,3/26/1993,1170.0,0.752050321,33.130656
543,USGS,5355200,3/27/1993,2790.0,1.793350765,79.003872
544,USGS,5355200,3/28/1993,3590.0,2.307573207,101.657312
545,USGS,5355200,3/29/1993,4700.0,3.021056844,133.08896
546,USGS,5355200,3/30/1993,5490.0,3.528851505,155.459232
547,USGS,5355200,3/31/1993,6430.0,4.133062874,182.077024
548,USGS,5355200,4/1/1993,9300.0,5.977835883,263.34624
549,USGS,5355200,4/2/1993,10500.0,6.749169545,297.3264
550,USGS,5355200,4/3/1993,9600.0,6.170669299,271.84128
551,USGS,5355200,4/4/1993,7710.0,4.955818781,218.322528
552,USGS,5355200,4/5/1993,6800.0,4.370890753,192.55424
553,USGS,5355200,4/6/1993,5580.0,3.58670153,158.007744
554,USGS,5355200,4/7/1993,4800.0,3.085334649,135.92064
555,USGS,5355200,4/8/1993,4600.0,2.956779039,130.25728
556,USGS,5355200,4/9/1993,4850.0,3.117473552,137.33648
557,USGS,5355200,4/10/1993,4760.0,3.059623527,134.787968
558,USGS,5355200,4/11/1993,4720.0,3.033912405,133.655296
559,USGS,5355200,4/12/1993,5040.0,3.239601382,142.716672
560,USGS,5355200,4/13/1993,5190.0,3.33601809,146.964192
561,USGS,5355200,4/14/1993,4870.0,3.130329113,137.902816
562,USGS,5355200,4/15/1993,4310.0,2.770373404,122.045408
563,USGS,5355200,4/16/1993,4420.0,2.84107899,125.160256
564,USGS,5355200,4/17/1993,4290.0,2.757517843,121.479072
565,USGS,5355200,4/18/1993,3730.0,2.397562134,105.621664
566,USGS,5355200,4/19/1993,3380.0,2.172589816,95.710784
567,USGS,5355200,4/20/1993,3830.0,2.461839939,108.453344
568,USGS,5355200,4/21/1993,5810.0,3.734540482,164.520608
569,USGS,5355200,4/22/1993,6590.0,4.235907362,186.607712
570,USGS,5355200,4/23/1993,5830.0,3.747396043,165.086944
571,USGS,5355200,4/24/1993,4490.0,2.886073453,127.142432
572,USGS,5355200,4/25/1993,3590.0,2.307573207,101.657312
573,USGS,5355200,4/26/1993,3100.0,1.992611961,87.78208
574,USGS,5355200,4/27/1993,2740.0,1.761211862,77.588032
575,USGS,5355200,4/28/1993,3000.0,1.928334156,84.9504
576,USGS,5355200,4/29/1993,2940.0,1.889767473,83.251392
577,USGS,5355200,4/30/1993,2730.0,1.754784082,77.304864
578,USGS,5355200,5/1/1993,2510.0,1.61337291,71.075168
579,USGS,5355200,5/2/1993,2790.0,1.793350765,79.003872
580,USGS,5355200,5/3/1993,3020.0,1.941189717,85.516736
581,USGS,5355200,5/4/1993,2960.0,1.902623034,83.817728
582,USGS,5355200,5/5/1993,2910.0,1.870484131,82.401888
583,USGS,5355200,5/6/1993,2700.0,1.73550074,76.45536
584,USGS,5355200,5/7/1993,2830.0,1.819061887,80.136544
585,USGS,5355200,5/8/1993,3020.0,1.941189717,85.516736
586,USGS,5355200,5/9/1993,3330.0,2.140450913,94.294944
587,USGS,5355200,5/10/1993,3980.0,2.558256647,112.700864
588,USGS,5355200,5/11/1993,4860.0,3.123901332,137.619648
589,USGS,5355200,5/12/1993,5110.0,3.284595845,144.698848
590,USGS,5355200,5/13/1993,4570.0,2.937495697,129.40777599999998
591,USGS,5355200,5/14/1993,3890.0,2.500406622,110.152352
592,USGS,5355200,5/15/1993,3160.0,2.031178644,89.481088
593,USGS,5355200,5/16/1993,2770.0,1.780495204,78.437536
594,USGS,5355200,5/17/1993,2460.0,1.581234008,69.659328
595,USGS,5355200,5/18/1993,2300.0,1.478389519,65.12864
596,USGS,5355200,5/19/1993,2170.0,1.394828373,61.447456
597,USGS,5355200,5/20/1993,2160.0,1.388400592,61.164288
598,USGS,5355200,5/21/1993,2060.0,1.324122787,58.332608
599,USGS,5355200,5/22/1993,1910.0,1.227706079,54.085088
600,USGS,5355200,5/23/1993,1860.0,1.195567177,52.669247999999996
601,USGS,5355200,5/24/1993,1910.0,1.227706079,54.085088
602,USGS,5355200,5/25/1993,1680.0,1.079867127,47.572224
603,USGS,5355200,5/26/1993,1690.0,1.086294908,47.855392
604,USGS,5355200,5/27/1993,1720.0,1.105578249,48.704896
605,USGS,5355200,5/28/1993,1670.0,1.073439347,47.289056
606,USGS,5355200,5/29/1993,1560.0,1.002733761,44.174208
607,USGS,5355200,5/30/1993,1580.0,1.015589322,44.740544
608,USGS,5355200,5/31/1993,2140.0,1.375545031,60.597952
609,USGS,5355200,6/1/1993,2750.0,1.767639643,77.8712
610,USGS,5355200,6/2/1993,2880.0,1.85120079,81.552384
611,USGS,5355200,6/3/1993,2640.0,1.696934057,74.75635199999999
612,USGS,5355200,6/4/1993,2200.0,1.414111714,62.29696
613,USGS,5355200,6/5/1993,1900.0,1.221278299,53.80192
614,USGS,5355200,6/6/1993,1750.0,1.124861591,49.5544
615,USGS,5355200,6/7/1993,1670.0,1.073439347,47.289056
616,USGS,5355200,6/8/1993,1730.0,1.11200603,48.988064
617,USGS,5355200,6/9/1993,1740.0,1.11843381,49.271232
618,USGS,5355200,6/10/1993,1710.0,1.099150469,48.421728
619,USGS,5355200,6/11/1993,1590.0,1.022017103,45.023711999999996
620,USGS,5355200,6/12/1993,1450.0,0.932028175,41.05936
621,USGS,5355200,6/13/1993,1390.0,0.893461492,39.360352
622,USGS,5355200,6/14/1993,1410.0,0.906317053,39.926688
623,USGS,5355200,6/15/1993,1260.0,0.809900345,35.679168
624,USGS,5355200,6/16/1993,1350.0,0.86775037,38.22768
625,USGS,5355200,6/17/1993,6620.0,4.255190704,187.457216
626,USGS,5355200,6/18/1993,11700.0,7.520503208,331.30656
627,USGS,5355200,6/19/1993,10100.0,6.492058325,285.99968
628,USGS,5355200,6/20/1993,9650.0,6.202808201,273.25712
629,USGS,5355200,6/21/1993,8950.0,5.752863565,253.43536
630,USGS,5355200,6/22/1993,8130.0,5.225785562,230.215584
631,USGS,5355200,6/23/1993,7420.0,4.769413145,210.110656
632,USGS,5355200,6/24/1993,6480.0,4.165201777,183.492864
633,USGS,5355200,6/25/1993,5530.0,3.554562627,156.591904
634,USGS,5355200,6/26/1993,4970.0,3.194606918,140.734496
635,USGS,5355200,6/27/1993,4320.0,2.776801184,122.328576
636,USGS,5355200,6/28/1993,3900.0,2.506834403,110.43552
637,USGS,5355200,6/29/1993,3580.0,2.301145426,101.374144
638,USGS,5355200,6/30/1993,3540.0,2.275434304,100.241472
639,USGS,5355200,7/1/1993,3450.0,2.217584279,97.69296
640,USGS,5355200,7/2/1993,3930.0,2.526117744,111.28502399999999
641,USGS,5355200,7/3/1993,4420.0,2.84107899,125.160256
642,USGS,5355200,7/4/1993,5360.0,3.445290358,151.77804799999998
643,USGS,5355200,7/5/1993,6280.0,4.036646166,177.829504
644,USGS,5355200,7/6/1993,5940.0,3.818101629,168.201792
645,USGS,5355200,7/7/1993,5150.0,3.310306968,145.83152
646,USGS,5355200,7/8/1993,4590.0,2.950351258,129.974112
647,USGS,5355200,7/9/1993,4140.0,2.661101135,117.231552
648,USGS,5355200,7/10/1993,3550.0,2.281862084,100.52464
649,USGS,5355200,7/11/1993,3500.0,2.249723182,99.1088
650,USGS,5355200,7/12/1993,3730.0,2.397562134,105.621664
651,USGS,5355200,7/13/1993,3590.0,2.307573207,101.657312
652,USGS,5355200,7/14/1993,3330.0,2.140450913,94.294944
653,USGS,5355200,7/15/1993,3300.0,2.121167571,93.44544
654,USGS,5355200,7/16/1993,3240.0,2.082600888,91.746432
655,USGS,5355200,7/17/1993,3060.0,1.966900839,86.649408
656,USGS,5355200,7/18/1993,2920.0,1.876911912,82.685056
657,USGS,5355200,7/19/1993,2900.0,1.864056351,82.11872
658,USGS,5355200,7/20/1993,2790.0,1.793350765,79.003872
659,USGS,5355200,7/21/1993,2620.0,1.684078496,74.190016
660,USGS,5355200,7/22/1993,2400.0,1.542667325,67.96032
661,USGS,5355200,7/23/1993,2170.0,1.394828373,61.447456
662,USGS,5355200,7/24/1993,2110.0,1.35626169,59.748447999999996
663,USGS,5355200,7/25/1993,2270.0,1.459106178,64.279136
664,USGS,5355200,7/26/1993,2370.0,1.523383983,67.110816
665,USGS,5355200,7/27/1993,2330.0,1.497672861,65.978144
666,USGS,5355200,7/28/1993,2200.0,1.414111714,62.29696
667,USGS,5355200,7/29/1993,2060.0,1.324122787,58.332608
668,USGS,5355200,7/30/1993,1880.0,1.208422738,53.235583999999996
669,USGS,5355200,7/31/1993,2040.0,1.311267226,57.766272
670,USGS,5355200,8/1/1993,2800.0,1.799778545,79.28704
671,USGS,5355200,8/2/1993,2360.0,1.516956203,66.827648
672,USGS,5355200,8/3/1993,2280.0,1.465533958,64.562304
673,USGS,5355200,8/4/1993,2120.0,1.36268947,60.031616
674,USGS,5355200,8/5/1993,1930.0,1.24056164,54.651424
675,USGS,5355200,8/6/1993,1820.0,1.169856055,51.536576
676,USGS,5355200,8/7/1993,1710.0,1.099150469,48.421728
677,USGS,5355200,8/8/1993,1670.0,1.073439347,47.289056
678,USGS,5355200,8/9/1993,1730.0,1.11200603,48.988064
679,USGS,5355200,8/10/1993,1710.0,1.099150469,48.421728
680,USGS,5355200,8/11/1993,1490.0,0.957739297,42.192032
681,USGS,5355200,8/12/1993,1340.0,0.86132259,37.944511999999996
682,USGS,5355200,8/13/1993,1370.0,0.880605931,38.794016
683,USGS,5355200,8/14/1993,1170.0,0.752050321,33.130656
684,USGS,5355200,8/15/1993,1520.0,0.977022639,43.041536
685,USGS,5355200,8/16/1993,2630.0,1.690506277,74.473184
686,USGS,5355200,8/17/1993,3250.0,2.089028669,92.0296
687,USGS,5355200,8/18/1993,4660.0,2.995345722,131.956288
688,USGS,5355200,8/19/1993,8340.0,5.360768953,236.162112
689,USGS,5355200,8/20/1993,7430.0,4.775840926,210.393824
690,USGS,5355200,8/21/1993,6040.0,3.882379434,171.033472
691,USGS,5355200,8/22/1993,4930.0,3.168895796,139.601824
692,USGS,5355200,8/23/1993,4400.0,2.828223429,124.59392
693,USGS,5355200,8/24/1993,3640.0,2.339712109,103.073152
694,USGS,5355200,8/25/1993,3220.0,2.069745327,91.18009599999999
695,USGS,5355200,8/26/1993,2880.0,1.85120079,81.552384
696,USGS,5355200,8/27/1993,2650.0,1.703361838,75.03952
697,USGS,5355200,8/28/1993,2440.0,1.568378447,69.092992
698,USGS,5355200,8/29/1993,2300.0,1.478389519,65.12864
699,USGS,5355200,8/30/1993,2420.0,1.555522886,68.526656
700,USGS,5355200,8/31/1993,3220.0,2.069745327,91.18009599999999
701,USGS,5355200,9/1/1993,3570.0,2.294717645,101.090976
702,USGS,5355200,9/2/1993,3290.0,2.114739791,93.162272
703,USGS,5355200,9/3/1993,2910.0,1.870484131,82.401888
704,USGS,5355200,9/4/1993,2540.0,1.632656252,71.924672
705,USGS,5355200,9/5/1993,2170.0,1.394828373,61.447456
706,USGS,5355200,9/6/1993,1910.0,1.227706079,54.085088
707,USGS,5355200,9/7/1993,1770.0,1.137717152,50.120736
708,USGS,5355200,9/8/1993,1750.0,1.124861591,49.5544
709,USGS,5355200,9/9/1993,1770.0,1.137717152,50.120736
710,USGS,5355200,9/10/1993,1500.0,0.964167078,42.4752
711,USGS,5355200,9/11/1993,1420.0,0.912744834,40.209856
712,USGS,5355200,9/12/1993,1430.0,0.919172614,40.493024
713,USGS,5355200,9/13/1993,1540.0,0.9898782,43.607872
714,USGS,5355200,9/14/1993,1810.0,1.163428274,51.253408
715,USGS,5355200,9/15/1993,1710.0,1.099150469,48.421728
716,USGS,5355200,9/16/1993,1830.0,1.176283835,51.819744
717,USGS,5355200,9/17/1993,1800.0,1.157000494,50.97024
718,USGS,5355200,9/18/1993,1680.0,1.079867127,47.572224
719,USGS,5355200,9/19/1993,1600.0,1.028444883,45.30688
720,USGS,5355200,9/20/1993,1580.0,1.015589322,44.740544
721,USGS,5355200,9/21/1993,1630.0,1.047728225,46.156384
722,USGS,5355200,9/22/1993,1650.0,1.060583786,46.72272
723,USGS,5355200,9/23/1993,1670.0,1.073439347,47.289056
724,USGS,5355200,9/24/1993,1670.0,1.073439347,47.289056
725,USGS,5355200,9/25/1993,1620.0,1.041300444,45.873216
726,USGS,5355200,9/26/1993,1520.0,0.977022639,43.041536
727,USGS,5355200,9/27/1993,1450.0,0.932028175,41.05936
728,USGS,5355200,9/28/1993,1390.0,0.893461492,39.360352
729,USGS,5355200,9/29/1993,1330.0,0.854894809,37.661344
730,USGS,5355200,9/30/1993,1190.0,0.764905882,33.696992
731,USGS,5355200,10/1/1993,1090.0,0.700628077,30.865312
732,USGS,5355200,10/2/1993,1330.0,0.854894809,37.661344
733,USGS,5355200,10/3/1993,1230.0,0.790617004,34.829664
734,USGS,5355200,10/4/1993,1160.0,0.74562254,32.847488
735,USGS,5355200,10/5/1993,1150.0,0.73919476,32.56432
736,USGS,5355200,10/6/1993,1200.0,0.771333662,33.98016
737,USGS,5355200,10/7/1993,1110.0,0.713483638,31.431648
738,USGS,5355200,10/8/1993,1030.0,0.662061394,29.166304
739,USGS,5355200,10/9/1993,1020.0,0.655633613,28.883136
740,USGS,5355200,10/10/1993,968.0,0.622209154,27.4106624
741,USGS,5355200,10/11/1993,966.0,0.620923598,27.3540288
742,USGS,5355200,10/12/1993,963.0,0.618995264,27.269078399999998
743,USGS,5355200,10/13/1993,889.0,0.571429688,25.1736352
744,USGS,5355200,10/14/1993,869.0,0.558574127,24.6072992
745,USGS,5355200,10/15/1993,845.0,0.543147454,23.927696
746,USGS,5355200,10/16/1993,849.0,0.545718566,24.0409632
747,USGS,5355200,10/17/1993,827.0,0.531577449,23.4179936
748,USGS,5355200,10/18/1993,838.0,0.538648008,23.7294784
749,USGS,5355200,10/19/1993,755.0,0.485297429,21.379184
750,USGS,5355200,10/20/1993,731.0,0.469870756,20.6995808
751,USGS,5355200,10/21/1993,764.0,0.491082432,21.6340352
752,USGS,5355200,10/22/1993,834.0,0.536076895,23.6162112
753,USGS,5355200,10/23/1993,869.0,0.558574127,24.6072992
754,USGS,5355200,10/24/1993,828.0,0.532220227,23.446310399999998
755,USGS,5355200,10/25/1993,796.0,0.511651329,22.5401728
756,USGS,5355200,10/26/1993,806.0,0.51807911,22.8233408
757,USGS,5355200,10/27/1993,802.0,0.515507998,22.7100736
758,USGS,5355200,10/28/1993,810.0,0.520650222,22.936608
759,USGS,5355200,10/29/1993,862.0,0.554074681,24.4090816
760,USGS,5355200,10/30/1993,855.0,0.549575234,24.210864
761,USGS,5355200,10/31/1993,646.0,0.415234622,18.2926528
762,USGS,5355200,11/1/1993,618.0,0.397236836,17.4997824
763,USGS,5355200,11/2/1993,551.0,0.354170707,15.6025568
764,USGS,5355200,11/3/1993,509.0,0.327174028,14.4132512
765,USGS,5355200,11/4/1993,433.0,0.278322896,12.2611744
766,USGS,5355200,11/5/1993,615.0,0.395308502,17.414832
767,USGS,5355200,11/6/1993,584.0,0.375382382,16.5370112
768,USGS,5355200,11/7/1993,570.0,0.36638349,16.140576
769,USGS,5355200,11/8/1993,539.0,0.34645737,15.262755199999999
770,USGS,5355200,11/9/1993,557.0,0.358027375,15.7724576
771,USGS,5355200,11/10/1993,570.0,0.36638349,16.140576
772,USGS,5355200,11/11/1993,569.0,0.365740712,16.1122592
773,USGS,5355200,11/12/1993,565.0,0.363169599,15.998992
774,USGS,5355200,11/13/1993,582.0,0.374096826,16.4803776
775,USGS,5355200,11/14/1993,590.0,0.379239051,16.706912
776,USGS,5355200,11/15/1993,609.0,0.391451834,17.2449312
777,USGS,5355200,11/16/1993,778.0,0.500081324,22.0304704
778,USGS,5355200,11/17/1993,828.0,0.532220227,23.446310399999998
779,USGS,5355200,11/18/1993,684.0,0.439660188,19.3686912
780,USGS,5355200,11/19/1993,702.0,0.451230192,19.8783936
781,USGS,5355200,11/20/1993,660.0,0.424233514,18.689087999999998
782,USGS,5355200,11/21/1993,670.0,0.430661295,18.972255999999998
783,USGS,5355200,11/22/1993,643.0,0.413306287,18.2077024
784,USGS,5355200,11/23/1993,623.0,0.400450726,17.6413664
785,USGS,5355200,11/24/1993,608.0,0.390809056,17.2166144
786,USGS,5355200,11/25/1993,605.0,0.388880721,17.131664
787,USGS,5355200,11/26/1993,636.0,0.408806841,18.0094848
788,USGS,5355200,11/27/1993,541.0,0.347742926,15.3193888
789,USGS,5355200,11/28/1993,519.0,0.333601809,14.6964192
790,USGS,5355200,11/29/1993,554.0,0.356099041,15.6875072
791,USGS,5355200,11/30/1993,547.0,0.351599594,15.4892896
792,USGS,5355200,12/1/1993,566.0,0.363812377,16.0273088
793,USGS,5355200,12/2/1993,588.0,0.377953495,16.6502784
794,USGS,5355200,12/3/1993,589.0,0.378596273,16.6785952
795,USGS,5355200,12/4/1993,591.0,0.379881829,16.735228799999998
796,USGS,5355200,12/5/1993,583.0,0.374739604,16.5086944
797,USGS,5355200,12/6/1993,574.0,0.368954602,16.2538432
798,USGS,5355200,12/7/1993,550.0,0.353527929,15.57424
799,USGS,5355200,12/8/1993,544.0,0.34967126,15.404339199999999
800,USGS,5355200,12/9/1993,554.0,0.356099041,15.6875072
801,USGS,5355200,12/10/1993,553.0,0.355456263,15.6591904
